trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
3421,False,"{'a': 0.9, 'e': 0.0010658315354652116}",20,16,6.932053599572267,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3422,False,"{'a': 0.9, 'e': 0.001063702002636954}",25,13,21.12762359157092,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3423,False,"{'a': 0.9, 'e': 0.001061576724618125}",20,12,16.09491995644575,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3424,False,"{'a': 0.9, 'e': 0.001059455692907609}",35,15,33.206817330540865,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3425,False,"{'a': 0.9, 'e': 0.0010573388990212783}",20,8,23.377945975730615,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3426,False,"{'a': 0.9, 'e': 0.0010552263344919535}",25,17,17.309837761609216,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3427,False,"{'a': 0.9, 'e': 0.0010531179908693736}",20,14,14.034176383285024,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3428,False,"{'a': 0.9, 'e': 0.0010510138597201602}",20,13,14.68199571147916,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3429,False,"{'a': 0.9, 'e': 0.0010489139326277882}",25,1,40.12902077513714,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
3430,False,"{'a': 0.9, 'e': 0.0010468182011925452}",25,19,11.730989062118676,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3431,False,"{'a': 0.9, 'e': 0.0010447266570315027}",20,5,25.183734659957253,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3432,False,"{'a': 0.9, 'e': 0.0010426392917784804}",25,19,10.661459444011646,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3433,False,"{'a': 0.9, 'e': 0.0010405560970840164}",30,20,18.901034671174376,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3434,False,"{'a': 0.9, 'e': 0.0010384770646153282}",30,15,28.444540298357126,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3435,False,"{'a': 0.9, 'e': 0.0010364021860562829}",20,13,10.208369882168302,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3436,False,"{'a': 0.9, 'e': 0.0010343314531073627}",20,12,14.572359405801055,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3437,False,"{'a': 0.9, 'e': 0.0010322648574856352}",20,16,9.115200775335,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3438,False,"{'a': 0.9, 'e': 0.0010302023909247139}",30,21,18.244856288101257,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3439,False,"{'a': 0.9, 'e': 0.0010281440451747298}",25,16,17.639628897143005,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3440,False,"{'a': 0.9, 'e': 0.0010260898120022966}",25,8,34.35801408176039,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3441,False,"{'a': 0.9, 'e': 0.0010240396831904801}",30,16,28.72597316794855,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3442,False,"{'a': 0.9, 'e': 0.0010219936505387619}",20,8,23.391880374020317,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3443,False,"{'a': 0.9, 'e': 0.0010199517058630085}",25,11,17.34376951318671,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
3444,False,"{'a': 0.9, 'e': 0.0010179138409954376}",25,14,22.276093169322284,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3445,False,"{'a': 0.9, 'e': 0.0010158800477845888}",20,4,29.762804717620465,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3446,False,"{'a': 0.9, 'e': 0.0010138503180952857}",20,15,9.660015827858107,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3447,False,"{'a': 0.9, 'e': 0.0010118246438086068}",20,8,23.249279178776607,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3448,False,"{'a': 0.9, 'e': 0.0010098030168218513}",20,3,27.87441851480966,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3449,False,"{'a': 0.9, 'e': 0.0010077854290485105}",25,0,49.528196411028595,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3450,False,"{'a': 0.9, 'e': 0.0010057718724182294}",20,10,17.710836229929058,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3451,False,"{'a': 0.9, 'e': 0.0010037623388767791}",25,12,24.550871790235373,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3452,False,"{'a': 0.9, 'e': 0.0010017568203860216}",25,18,11.412842742785395,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3453,False,"{'a': 0.9, 'e': 0.0009997553089238825}",30,8,43.561202125093125,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3454,False,"{'a': 0.9, 'e': 0.000997757796484312}",30,23,12.420425740067067,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3455,False,"{'a': 0.9, 'e': 0.0009957642750772577}",25,18,15.35797362462694,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3456,False,"{'a': 0.9, 'e': 0.0009937747367286314}",30,22,15.354184434883932,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3457,False,"{'a': 0.9, 'e': 0.0009917891734802762}",25,15,13.524025602201782,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3458,False,"{'a': 0.9, 'e': 0.0009898075773899383}",20,14,12.98765446895274,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3459,False,"{'a': 0.9, 'e': 0.0009878299405312295}",25,15,21.7405956043716,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3460,False,"{'a': 0.9, 'e': 0.0009858562549936}",20,16,8.280122432852702,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3461,False,"{'a': 0.9, 'e': 0.0009838865128823041}",20,10,18.6046279702654,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3462,False,"{'a': 0.9, 'e': 0.0009819207063183726}",20,9,19.613985723921648,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3463,False,"{'a': 0.9, 'e': 0.0009799588274385753}",20,12,12.696480144771478,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3464,False,"{'a': 0.9, 'e': 0.0009780008683953946}",20,11,18.90943592589978,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3465,False,"{'a': 0.9, 'e': 0.0009760468213569905}",25,15,17.816436338427817,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3466,False,"{'a': 0.9, 'e': 0.0009740966785071741}",25,14,19.787378793514296,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3467,False,"{'a': 0.9, 'e': 0.0009721504320453706}",35,13,44.889472212345645,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3468,False,"{'a': 0.9, 'e': 0.0009702080741865914}",30,21,18.58149744130605,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3469,False,"{'a': 0.9, 'e': 0.0009682695971614017}",25,13,23.564983541358764,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3470,False,"{'a': 0.9, 'e': 0.0009663349932158926}",20,6,27.269381815906304,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3471,False,"{'a': 0.9, 'e': 0.0009644042546116447}",20,12,13.91721488353119,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3472,False,"{'a': 0.9, 'e': 0.0009624773736257012}",20,3,26.536803756433784,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3473,False,"{'a': 0.9, 'e': 0.0009605543425505347}",25,5,33.46989398511665,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3474,False,"{'a': 0.9, 'e': 0.0009586351536940199}",25,5,30.663709002883607,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3475,False,"{'a': 0.9, 'e': 0.000956719799379398}",20,1,33.470015795606415,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3476,False,"{'a': 0.9, 'e': 0.0009548082719452494}",20,16,8.461680224338124,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3477,False,"{'a': 0.9, 'e': 0.0009529005637454607}",20,2,34.55066926994542,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3478,False,"{'a': 0.9, 'e': 0.0009509966671491985}",20,6,27.671557252118735,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3479,False,"{'a': 0.9, 'e': 0.0009490965745408727}",25,12,26.77584393240031,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3480,False,"{'a': 0.9, 'e': 0.0009472002783201107}",20,13,14.59469151678105,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3481,False,"{'a': 0.9, 'e': 0.000945307770901724}",35,20,24.356339445748205,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3482,False,"{'a': 0.9, 'e': 0.0009434190447156821}",30,12,30.78404486859771,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3483,False,"{'a': 0.9, 'e': 0.000941534092207077}",20,15,10.648054816532959,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3484,False,"{'a': 0.9, 'e': 0.0009396529058360961}",25,5,30.422946307913808,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3485,False,"{'a': 0.9, 'e': 0.0009377754780779907}",35,21,27.64031268958749,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3486,False,"{'a': 0.9, 'e': 0.0009359018014230486}",25,3,35.1298173916529,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3487,False,"{'a': 0.9, 'e': 0.0009340318683765602}",25,16,15.961479659506237,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3488,False,"{'a': 0.9, 'e': 0.0009321656714587907}",20,13,14.604579645050972,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3489,False,"{'a': 0.9, 'e': 0.000930303203204949}",20,14,12.831302232286639,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3490,False,"{'a': 0.9, 'e': 0.0009284444561651615}",20,12,13.503275104659872,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3491,False,"{'a': 0.9, 'e': 0.0009265894229044364}",20,15,9.57843293064631,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3492,False,"{'a': 0.9, 'e': 0.0009247380960026385}",30,13,34.66921273060544,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3493,False,"{'a': 0.9, 'e': 0.0009228904680544567}",30,16,26.000666240481877,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3494,False,"{'a': 0.9, 'e': 0.0009210465316693785}",20,9,19.249855684493866,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3495,False,"{'a': 0.9, 'e': 0.000919206279471655}",25,5,32.89931322458309,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3496,False,"{'a': 0.9, 'e': 0.0009173697041002751}",25,11,28.618651249641108,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3497,False,"{'a': 0.9, 'e': 0.0009155367982089338}",20,7,20.229777941588164,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3498,False,"{'a': 0.9, 'e': 0.0009137075544660069}",20,12,16.808249341054243,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3499,False,"{'a': 0.9, 'e': 0.0009118819655545162}",30,20,19.342612916361904,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3500,False,"{'a': 0.9, 'e': 0.0009100600241721035}",25,15,19.263592091284362,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3501,False,"{'a': 0.9, 'e': 0.0009082417230310002}",25,13,24.429929772642584,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3502,False,"{'a': 0.9, 'e': 0.0009064270548580008}",30,12,32.93359831959988,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3503,False,"{'a': 0.9, 'e': 0.0009046160123944292}",25,11,27.78865780229099,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3504,False,"{'a': 0.9, 'e': 0.0009028085883961136}",25,13,21.665557860107413,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3505,False,"{'a': 0.9, 'e': 0.0009010047756333544}",20,6,24.707780508892178,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3506,False,"{'a': 0.9, 'e': 0.0008992045668908998}",20,14,12.090744897979889,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3507,False,"{'a': 0.9, 'e': 0.0008974079549679118}",20,6,27.575379889749687,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3508,False,"{'a': 0.9, 'e': 0.0008956149326779403}",30,8,41.55090003701409,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3509,False,"{'a': 0.9, 'e': 0.0008938254928488927}",20,10,18.388787751902964,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3510,False,"{'a': 0.9, 'e': 0.0008920396283230091}",20,13,16.172098661278735,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3511,False,"{'a': 0.9, 'e': 0.0008902573319568282}",30,8,38.91506186780542,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3512,False,"{'a': 0.9, 'e': 0.0008884785966211621}",20,16,6.811164340569558,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3513,False,"{'a': 0.9, 'e': 0.0008867034152010664}",20,13,12.9204509547974,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3514,False,"{'a': 0.9, 'e': 0.0008849317805958146}",25,11,23.741512291489553,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3515,False,"{'a': 0.9, 'e': 0.000883163685718865}",20,14,12.068569646161238,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3516,False,"{'a': 0.9, 'e': 0.0008813991234978359}",20,0,35.81786148984599,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3517,False,"{'a': 0.9, 'e': 0.0008796380868744751}",20,13,8.243582111284388,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3518,False,"{'a': 0.9, 'e': 0.0008778805688046356}",20,9,10.398039737794182,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
3519,False,"{'a': 0.9, 'e': 0.0008761265622582417}",25,18,12.02551349092993,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3520,False,"{'a': 0.9, 'e': 0.0008743760602192651}",20,13,11.36931612521947,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3521,False,"{'a': 0.9, 'e': 0.0008726290556856943}",25,14,21.49082057934623,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3522,False,"{'a': 0.9, 'e': 0.0008708855416695106}",25,15,20.644068168214844,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3523,False,"{'a': 0.9, 'e': 0.0008691455111966548}",20,0,35.84416517660956,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3524,False,"{'a': 0.9, 'e': 0.0008674089573070025}",35,17,33.95868827121873,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3525,False,"{'a': 0.9, 'e': 0.0008656758730543353}",20,9,17.288500274117137,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3526,False,"{'a': 0.9, 'e': 0.0008639462515063153}",20,13,11.275030958463608,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3527,False,"{'a': 0.9, 'e': 0.0008622200857444533}",25,5,36.257435937285834,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3528,False,"{'a': 0.9, 'e': 0.0008604973688640839}",20,13,13.235112970841246,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3529,False,"{'a': 0.9, 'e': 0.0008587780939743365}",20,10,19.411256376722434,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3530,False,"{'a': 0.9, 'e': 0.0008570622541981108}",35,22,22.169789606464224,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3531,False,"{'a': 0.9, 'e': 0.0008553498426720446}",35,18,31.706318613316462,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3532,False,"{'a': 0.9, 'e': 0.0008536408525464896}",25,16,15.429090262725172,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3533,False,"{'a': 0.9, 'e': 0.0008519352769854822}",25,6,34.97551320727765,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3534,False,"{'a': 0.9, 'e': 0.0008502331091667194}",20,8,22.9010736648986,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3535,False,"{'a': 0.9, 'e': 0.000848534342281527}",30,18,21.9067968442547,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3536,False,"{'a': 0.9, 'e': 0.000846838969534835}",30,16,25.33753016553198,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3537,False,"{'a': 0.9, 'e': 0.0008451469841451496}",20,13,13.657915128853565,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3538,False,"{'a': 0.9, 'e': 0.0008434583793445283}",30,16,27.698045993765135,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3539,False,"{'a': 0.9, 'e': 0.000841773148378549}",20,13,13.991610780039366,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3540,False,"{'a': 0.9, 'e': 0.0008400912845062856}",30,20,20.18311339164386,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3541,False,"{'a': 0.9, 'e': 0.0008384127810002796}",20,8,19.054620254458566,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3542,False,"{'a': 0.9, 'e': 0.0008367376311465163}",30,19,20.488103202981524,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3543,False,"{'a': 0.9, 'e': 0.0008350658282443932}",20,3,25.42682554495373,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3544,False,"{'a': 0.9, 'e': 0.0008333973656066964}",20,12,16.249471212512102,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3545,False,"{'a': 0.9, 'e': 0.0008317322365595726}",20,8,20.38845124122915,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3546,False,"{'a': 0.9, 'e': 0.0008300704344425047}",30,16,24.61278267446159,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3547,False,"{'a': 0.9, 'e': 0.0008284119526082812}",30,18,23.796461587343824,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3548,False,"{'a': 0.9, 'e': 0.0008267567844229729}",25,8,26.054793731744724,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3549,False,"{'a': 0.9, 'e': 0.0008251049232659038}",20,9,19.251792706651045,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3550,False,"{'a': 0.9, 'e': 0.0008234563625296287}",20,16,6.663186098222515,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3551,False,"{'a': 0.9, 'e': 0.0008218110956199016}",25,8,27.510437379825486,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3552,False,"{'a': 0.9, 'e': 0.0008201691159556528}",25,2,48.43023759524287,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
3553,False,"{'a': 0.9, 'e': 0.0008185304169689606}",25,13,23.069514216909504,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3554,False,"{'a': 0.9, 'e': 0.0008168949921050283}",25,0,35.74145599140252,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3555,False,"{'a': 0.9, 'e': 0.0008152628348221538}",30,16,29.39941202194658,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3556,False,"{'a': 0.9, 'e': 0.0008136339385917054}",25,13,21.512944512176016,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3557,False,"{'a': 0.9, 'e': 0.0008120082968980955}",30,18,20.79924031622298,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3558,False,"{'a': 0.9, 'e': 0.0008103859032387567}",20,10,17.115671734056782,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3559,False,"{'a': 0.9, 'e': 0.0008087667511241114}",30,17,23.47548822089261,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3560,False,"{'a': 0.9, 'e': 0.000807150834077549}",20,8,19.612915677800007,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3561,False,"{'a': 0.9, 'e': 0.0008055381456353982}",20,11,15.017576913268684,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3562,False,"{'a': 0.9, 'e': 0.0008039286793469048}",30,19,24.50838016653318,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3563,False,"{'a': 0.9, 'e': 0.0008023224287742007}",25,19,11.33715873203736,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3564,False,"{'a': 0.9, 'e': 0.0008007193874922814}",20,14,10.613831784659542,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3565,False,"{'a': 0.9, 'e': 0.0007991195490889791}",20,5,26.285601257556632,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3566,False,"{'a': 0.9, 'e': 0.0007975229071649392}",20,13,13.40874219450426,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3567,False,"{'a': 0.9, 'e': 0.0007959294553335915}",25,11,25.353155968940992,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3568,False,"{'a': 0.9, 'e': 0.0007943391872211263}",35,15,32.96616797504606,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3569,False,"{'a': 0.9, 'e': 0.0007927520964664684}",20,14,9.051366350255604,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3570,False,"{'a': 0.9, 'e': 0.000791168176721254}",20,10,19.69953960002775,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3571,False,"{'a': 0.9, 'e': 0.0007895874216498015}",30,21,17.285613859145432,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3572,False,"{'a': 0.9, 'e': 0.0007880098249290884}",25,2,29.68742997158974,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
3573,False,"{'a': 0.9, 'e': 0.0007864353802487248}",20,10,20.117261593872907,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3574,False,"{'a': 0.9, 'e': 0.0007848640813109316}",20,3,31.273940326511365,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3575,False,"{'a': 0.9, 'e': 0.0007832959218305102}",30,8,37.16898625874411,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3576,False,"{'a': 0.9, 'e': 0.0007817308955348204}",20,15,8.967525716655887,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3577,False,"{'a': 0.9, 'e': 0.0007801689961637544}",20,6,22.46478893013987,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3578,False,"{'a': 0.9, 'e': 0.000778610217469714}",25,10,26.07131412180245,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3579,False,"{'a': 0.9, 'e': 0.0007770545532175816}",35,25,14.926653507401321,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3580,False,"{'a': 0.9, 'e': 0.000775501997184698}",30,13,29.6151996542132,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3581,False,"{'a': 0.9, 'e': 0.0007739525431608367}",25,3,36.01670499200149,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3582,False,"{'a': 0.9, 'e': 0.0007724061849481805}",25,13,24.388910973872214,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3583,False,"{'a': 0.9, 'e': 0.000770862916361294}",20,1,29.906350137391726,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3584,False,"{'a': 0.9, 'e': 0.0007693227312271008}",30,18,20.208800927939464,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3585,False,"{'a': 0.9, 'e': 0.0007677856233848583}",25,14,18.124436976106132,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3586,False,"{'a': 0.9, 'e': 0.0007662515866861323}",25,17,16.381053564191944,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3587,False,"{'a': 0.9, 'e': 0.0007647206149947755}",25,18,14.61516427115209,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3588,False,"{'a': 0.9, 'e': 0.0007631927021868981}",20,6,22.083456675612876,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3589,False,"{'a': 0.9, 'e': 0.0007616678421508473}",20,6,27.025647604624027,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3590,False,"{'a': 0.9, 'e': 0.0007601460287871798}",20,5,30.40908043796282,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3591,False,"{'a': 0.9, 'e': 0.0007586272560086417}",20,11,15.922735801039702,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3592,False,"{'a': 0.9, 'e': 0.0007571115177401392}",20,0,34.835425842546435,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3593,False,"{'a': 0.9, 'e': 0.0007555988079187171}",30,1,43.17002071402491,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
3594,False,"{'a': 0.9, 'e': 0.0007540891204935333}",25,10,29.815920614670652,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3595,False,"{'a': 0.9, 'e': 0.0007525824494258378}",20,8,21.989523207870818,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3596,False,"{'a': 0.9, 'e': 0.0007510787886889434}",20,15,9.679625006002059,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3597,False,"{'a': 0.9, 'e': 0.0007495781322682052}",25,3,34.741729220226766,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3598,False,"{'a': 0.9, 'e': 0.0007480804741609949}",25,15,18.53004878017465,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3599,False,"{'a': 0.9, 'e': 0.0007465858083766792}",20,15,10.673258568978108,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3600,False,"{'a': 0.9, 'e': 0.0007450941289365926}",30,12,31.464002929300182,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3601,False,"{'a': 0.9, 'e': 0.0007436054298740151}",20,6,25.54367186500049,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
